Factory 1,2020-02-21,Location A,Type 3,57,0.5,Irregular,7.05,Batch 154,86.75,30,932,1,774,No,500,10000,Shift 1,3.65,4,"[{'Name': 'Member_13_0', 'Operator Experience (years)': 5.3, 'Operator Training Level': 4.1, 'Absenteeism Rate (%)': 2.31}, {'Name': 'Member_13_1', 'Operator Experience (years)': 5.7, 'Operator Training Level': 3.2, 'Absenteeism Rate (%)': 4.7}, {'Name': 'Member_13_2', 'Operator Experience (years)': 2.0, 'Operator Training Level': 3.0, 'Absenteeism Rate (%)': 4.6}, {'Name': 'Member_13_3', 'Operator Experience (years)': 1.6, 'Operator Training Level': 2.0, 'Absenteeism Rate (%)': 8.2}]",36.35,4.95,Category C,Supplier Z,10,1,150,30583.61,489303.93,26.67,5.79,4.25,611.67,5.52,65.0,150.1,3.0,200.0
Factory 1,2020-02-21,Location A,Type 1,59,0.0,Irregular,6.34,Batch 155,92.18,10,665,2,826,No,100,2000,Shift 2,3.9,4,"[{'Name': 'Member_14_0', 'Operator Experience (years)': 5.2, 'Operator Training Level': 4.1, 'Absenteeism Rate (%)': 0.29}, {'Name': 'Member_14_1', 'Operator Experience (years)': 4.0, 'Operator Training Level': 2.2, 'Absenteeism Rate (%)': 4.0}, {'Name': 'Member_14_2', 'Operator Experience (years)': 2.4, 'Operator Training Level': 2.9, 'Absenteeism Rate (%)': 3.9}, {'Name': 'Member_14_3', 'Operator Experience (years)': 4.0, 'Operator Training Level': 1.1, 'Absenteeism Rate (%)': 2.7}]",38.92,2.72,Category A,Supplier Z,0,0,70,0.0,349098.15,20.68,3.93,2.82,698.31,7.91,65.0,150.0,3.0,200.0
Factory 1,2020-02-21,Location A,Type 3,57,0.5,Irregular,7.05,Batch 156,87.09,30,932,1,774,No,500,10000,Shift 3,5.58,4,"[{'Name': 'Member_15_0', 'Operator Experience (years)': 7.6, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 2.5}, {'Name': 'Member_15_1', 'Operator Experience (years)': 7.8, 'Operator Training Level': 3.7, 'Absenteeism Rate (%)': 4.3}, {'Name': 'Member_15_2', 'Operator Experience (years)': 5.8, 'Operator Training Level': 1.4, 'Absenteeism Rate (%)': 0.7}, {'Name': 'Member_15_3', 'Operator Experience (years)': 1.1, 'Operator Training Level': 1.2, 'Absenteeism Rate (%)': 1.2}]",41.35,2.17,Category C,Supplier Z,10,1,150,30473.61,487540.24,26.4,4.4,3.36,609.47,6.14,65.0,150.0,3.0,200.1
Factory 1,2020-02-22,Location A,Type 2,53,0.0,Irregular,8.89,Batch 157,89.79,20,877,1,867,No,300,6000,Shift 1,4.92,4,"[{'Name': 'Member_16_0', 'Operator Experience (years)': 5.8, 'Operator Training Level': 4.4, 'Absenteeism Rate (%)': 0.65}, {'Name': 'Member_16_1', 'Operator Experience (years)': 6.1, 'Operator Training Level': 2.6, 'Absenteeism Rate (%)': 0.1}, {'Name': 'Member_16_2', 'Operator Experience (years)': 3.1, 'Operator Training Level': 2.3, 'Absenteeism Rate (%)': 4.4}, {'Name': 'Member_16_3', 'Operator Experience (years)': 4.7, 'Operator Training Level': 1.3, 'Absenteeism Rate (%)': 6.5}]",44.0,2.91,Category B,Supplier X,0,0,50,0.0,380888.97,12.65,4.84,2.79,634.89,7.05,65.0,150.0,3.0,200.0
Factory 1,2020-02-22,Location A,Type 3,57,0.5,Irregular,7.05,Batch 158,86.47,30,932,1,774,No,500,10000,Shift 2,5.08,4,"[{'Name': 'Member_17_0', 'Operator Experience (years)': 6.9, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 1.5}, {'Name': 'Member_17_1', 'Operator Experience (years)': 7.5, 'Operator Training Level': 2.5, 'Absenteeism Rate (%)': 4.6}, {'Name': 'Member_17_2', 'Operator Experience (years)': 1.7, 'Operator Training Level': 2.4, 'Absenteeism Rate (%)': 6.6}, {'Name': 'Member_17_3', 'Operator Experience (years)': 4.2, 'Operator Training Level': 1.2, 'Absenteeism Rate (%)': 4.2}]",46.37,4.22,Category C,Supplier Z,10,1,150,29178.61,466824.95,26.61,5.42,2.66,583.57,5.61,65.0,150.0,3.0,200.0
Factory 1,2020-02-22,Location A,Type 3,57,0.5,Irregular,7.05,Batch 159,87.45,30,932,1,774,No,500,10000,Shift 3,4.3,4,"[{'Name': 'Member_18_0', 'Operator Experience (years)': 8.7, 'Operator Training Level': 4.0, 'Absenteeism Rate (%)': 1.02}, {'Name': 'Member_18_1', 'Operator Experience (years)': 3.4, 'Operator Training Level': 3.3, 'Absenteeism Rate (%)': 4.5}, {'Name': 'Member_18_2', 'Operator Experience (years)': 1.0, 'Operator Training Level': 2.1, 'Absenteeism Rate (%)': 2.4}, {'Name': 'Member_18_3', 'Operator Experience (years)': 4.1, 'Operator Training Level': 1.8, 'Absenteeism Rate (%)': 2.3}]",49.17,2.55,Category C,Supplier Z,10,1,150,32011.11,512138.38,26.43,4.59,2.91,640.22,6.14,65.0,150.0,3.0,200.0
Factory 1,2020-02-23,Location A,Type 3,57,0.5,Irregular,7.05,Batch 160,87.21,30,932,1,774,No,500,10000,Shift 1,5.15,4,"[{'Name': 'Member_19_0', 'Operator Experience (years)': 8.0, 'Operator Training Level': 4.9, 'Absenteeism Rate (%)': 0.39}, {'Name': 'Member_19_1', 'Operator Experience (years)': 4.4, 'Operator Training Level': 3.3, 'Absenteeism Rate (%)': 2.2}, {'Name': 'Member_19_2', 'Operator Experience (years)': 4.6, 'Operator Training Level': 1.9, 'Absenteeism Rate (%)': 3.0}, {'Name': 'Member_19_3', 'Operator Experience (years)': 3.6, 'Operator Training Level': 1.7, 'Absenteeism Rate (%)': 3.6}]",52.12,2.3,Category C,Supplier Z,10,1,150,30988.61,495779.61,26.41,4.46,2.65,619.77,6.14,65.0,150.0,3.0,199.9
Factory 1,2020-02-23,Location A,Type 3,57,0.5,Irregular,7.05,Batch 161,87.01,30,932,1,774,No,500,10000,Shift 2,5.22,4,"[{'Name': 'Member_0_0', 'Operator Experience (years)': 10.0, 'Operator Training Level': 3.6, 'Absenteeism Rate (%)': 0.45}, {'Name': 'Member_0_1', 'Operator Experience (years)': 3.6, 'Operator Training Level': 2.7, 'Absenteeism Rate (%)': 3.6}, {'Name': 'Member_0_2', 'Operator Experience (years)': 4.4, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 3.6}, {'Name': 'Member_0_3', 'Operator Experience (years)': 2.9, 'Operator Training Level': 1.3, 'Absenteeism Rate (%)': 3.3}]",2.3,2.74,Category C,Supplier Z,10,1,150,30441.11,487021.07,26.46,4.68,3.34,608.82,6.02,65.0,150.0,3.0,200.0
Factory 1,2020-02-23,Location A,Type 2,53,0.0,Irregular,8.89,Batch 162,89.77,20,877,1,867,No,300,6000,Shift 3,4.7,4,"[{'Name': 'Member_1_0', 'Operator Experience (years)': 8.2, 'Operator Training Level': 4.4, 'Absenteeism Rate (%)': 1.52}, {'Name': 'Member_1_1', 'Operator Experience (years)': 4.6, 'Operator Training Level': 2.2, 'Absenteeism Rate (%)': 1.3}, {'Name': 'Member_1_2', 'Operator Experience (years)': 3.4, 'Operator Training Level': 1.7, 'Absenteeism Rate (%)': 6.1}, {'Name': 'Member_1_3', 'Operator Experience (years)': 2.6, 'Operator Training Level': 1.7, 'Absenteeism Rate (%)': 3.8}]",4.8,3.18,Category B,Supplier X,0,0,50,0.0,381729.23,12.68,4.97,3.51,636.29,6.99,65.0,150.0,3.0,200.0
Factory 1,2020-02-24,Location A,Type 3,57,0.5,Irregular,7.05,Batch 163,86.86,30,932,1,774,No,500,10000,Shift 1,5.65,4,"[{'Name': 'Member_2_0', 'Operator Experience (years)': 8.9, 'Operator Training Level': 4.4, 'Absenteeism Rate (%)': 1.85}, {'Name': 'Member_2_1', 'Operator Experience (years)': 6.6, 'Operator Training Level': 2.9, 'Absenteeism Rate (%)': 4.8}, {'Name': 'Member_2_2', 'Operator Experience (years)': 4.3, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 4.0}, {'Name': 'Member_2_3', 'Operator Experience (years)': 2.8, 'Operator Training Level': 1.2, 'Absenteeism Rate (%)': 0.1}]",7.32,2.69,Category C,Supplier Z,10,1,150,29853.61,477621.9,26.46,4.65,3.12,597.07,6.0,65.0,150.0,3.0,200.0
Factory 1,2020-02-24,Location A,Type 2,53,0.0,Irregular,8.89,Batch 164,90.52,20,877,1,867,No,300,6000,Shift 2,3.95,4,"[{'Name': 'Member_3_0', 'Operator Experience (years)': 6.2, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 1.99}, {'Name': 'Member_3_1', 'Operator Experience (years)': 3.5, 'Operator Training Level': 3.8, 'Absenteeism Rate (%)': 1.2}, {'Name': 'Member_3_2', 'Operator Experience (years)': 2.6, 'Operator Training Level': 2.6, 'Absenteeism Rate (%)': 1.7}, {'Name': 'Member_3_3', 'Operator Experience (years)': 3.5, 'Operator Training Level': 1.5, 'Absenteeism Rate (%)': 3.3}]",10.15,2.05,Category B,Supplier X,0,0,50,0.0,408813.5,12.52,4.4,3.97,681.44,7.37,65.0,150.0,3.0,200.0
Factory 1,2020-02-24,Location A,Type 3,57,0.5,Irregular,7.05,Batch 165,87.9,30,932,1,774,No,500,10000,Shift 3,3.82,4,"[{'Name': 'Member_4_0', 'Operator Experience (years)': 6.0, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 1.37}, {'Name': 'Member_4_1', 'Operator Experience (years)': 7.5, 'Operator Training Level': 3.1, 'Absenteeism Rate (%)': 3.1}, {'Name': 'Member_4_2', 'Operator Experience (years)': 1.8, 'Operator Training Level': 1.4, 'Absenteeism Rate (%)': 2.6}, {'Name': 'Member_4_3', 'Operator Experience (years)': 0.0, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 0.5}]",12.52,1.89,Category C,Supplier Z,10,1,150,33386.11,534135.2,26.35,4.26,2.57,667.72,6.36,65.0,150.0,3.0,200.0
Factory 1,2020-02-25,Location A,Type 1,59,0.0,Irregular,6.34,Batch 166,91.94,10,665,2,826,No,100,2000,Shift 1,4.7,4,"[{'Name': 'Member_5_0', 'Operator Experience (years)': 6.6, 'Operator Training Level': 3.3, 'Absenteeism Rate (%)': 1.69}, {'Name': 'Member_5_1', 'Operator Experience (years)': 5.6, 'Operator Training Level': 3.5, 'Absenteeism Rate (%)': 1.1}, {'Name': 'Member_5_2', 'Operator Experience (years)': 1.8, 'Operator Training Level': 1.4, 'Absenteeism Rate (%)': 2.2}, {'Name': 'Member_5_3', 'Operator Experience (years)': 4.8, 'Operator Training Level': 2.0, 'Absenteeism Rate (%)': 5.1}]",15.08,2.52,Category A,Supplier Z,0,0,70,0.0,339099.79,20.67,3.83,2.31,678.31,7.9,65.0,150.0,3.0,200.0
Factory 1,2020-02-25,Location A,Type 2,53,0.0,Irregular,8.89,Batch 167,89.56,20,877,1,867,No,300,6000,Shift 2,5.95,4,"[{'Name': 'Member_6_0', 'Operator Experience (years)': 9.7, 'Operator Training Level': 4.0, 'Absenteeism Rate (%)': 1.07}, {'Name': 'Member_6_1', 'Operator Experience (years)': 4.6, 'Operator Training Level': 3.8, 'Absenteeism Rate (%)': 3.6}, {'Name': 'Member_6_2', 'Operator Experience (years)': 5.6, 'Operator Training Level': 2.6, 'Absenteeism Rate (%)': 2.2}, {'Name': 'Member_6_3', 'Operator Experience (years)': 3.9, 'Operator Training Level': 1.3, 'Absenteeism Rate (%)': 2.9}]",18.0,2.44,Category B,Supplier X,0,0,50,0.0,368080.17,12.61,4.6,3.37,613.54,7.1,65.0,150.0,3.0,200.0
Factory 1,2020-02-25,Location A,Type 2,53,0.0,Irregular,8.89,Batch 168,88.94,20,877,1,867,No,300,6000,Shift 3,5.78,4,"[{'Name': 'Member_7_0', 'Operator Experience (years)': 9.2, 'Operator Training Level': 4.4, 'Absenteeism Rate (%)': 1.63}, {'Name': 'Member_7_1', 'Operator Experience (years)': 6.3, 'Operator Training Level': 2.3, 'Absenteeism Rate (%)': 2.6}, {'Name': 'Member_7_2', 'Operator Experience (years)': 5.9, 'Operator Training Level': 2.1, 'Absenteeism Rate (%)': 6.3}, {'Name': 'Member_7_3', 'Operator Experience (years)': 1.7, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 6.1}]",20.6,4.16,Category B,Supplier X,0,0,50,0.0,350534.98,12.82,5.46,3.54,584.29,6.63,65.0,150.1,2.9,200.0
Factory 1,2020-02-26,Location A,Type 3,57,0.5,Irregular,7.05,Batch 169,86.85,30,932,1,774,No,500,10000,Shift 1,5.03,4,"[{'Name': 'Member_8_0', 'Operator Experience (years)': 5.9, 'Operator Training Level': 4.6, 'Absenteeism Rate (%)': 2.35}, {'Name': 'Member_8_1', 'Operator Experience (years)': 4.6, 'Operator Training Level': 2.1, 'Absenteeism Rate (%)': 4.7}, {'Name': 'Member_8_2', 'Operator Experience (years)': 5.3, 'Operator Training Level': 1.4, 'Absenteeism Rate (%)': 4.4}, {'Name': 'Member_8_3', 'Operator Experience (years)': 4.3, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 1.9}]",23.02,3.34,Category C,Supplier Z,10,1,150,30141.11,482222.35,26.52,4.98,3.52,602.82,5.86,65.0,150.0,3.0,200.0
Factory 1,2020-02-26,Location A,Type 1,59,0.0,Irregular,6.34,Batch 170,91.39,10,665,2,826,No,100,2000,Shift 2,4.6,4,"[{'Name': 'Member_9_0', 'Operator Experience (years)': 8.3, 'Operator Training Level': 3.5, 'Absenteeism Rate (%)': 1.58}, {'Name': 'Member_9_1', 'Operator Experience (years)': 3.9, 'Operator Training Level': 2.2, 'Absenteeism Rate (%)': 4.3}, {'Name': 'Member_9_2', 'Operator Experience (years)': 2.1, 'Operator Training Level': 2.9, 'Absenteeism Rate (%)': 4.6}, {'Name': 'Member_9_3', 'Operator Experience (years)': 4.1, 'Operator Training Level': 1.0, 'Absenteeism Rate (%)': 5.5}]",25.42,4.0,Category A,Supplier Z,0,0,70,0.0,325879.51,20.88,4.57,3.56,651.86,7.49,65.0,150.0,3.0,200.0
Factory 1,2020-02-26,Location A,Type 2,53,0.0,Irregular,8.89,Batch 171,89.63,20,877,1,867,No,300,6000,Shift 3,6.15,4,"[{'Name': 'Member_10_0', 'Operator Experience (years)': 9.9, 'Operator Training Level': 3.6, 'Absenteeism Rate (%)': 0.88}, {'Name': 'Member_10_1', 'Operator Experience (years)': 7.9, 'Operator Training Level': 3.8, 'Absenteeism Rate (%)': 3.3}, {'Name': 'Member_10_2', 'Operator Experience (years)': 5.7, 'Operator Training Level': 2.1, 'Absenteeism Rate (%)': 2.2}, {'Name': 'Member_10_3', 'Operator Experience (years)': 1.1, 'Operator Training Level': 1.8, 'Absenteeism Rate (%)': 1.9}]",28.25,2.07,Category B,Supplier X,0,0,50,0.0,368949.52,12.56,4.41,2.38,614.99,7.19,65.0,150.0,3.0,200.0
Factory 1,2020-02-27,Location A,Type 2,53,0.0,Irregular,8.89,Batch 172,89.15,20,877,1,867,No,300,6000,Shift 1,5.12,4,"[{'Name': 'Member_11_0', 'Operator Experience (years)': 6.6, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 2.46}, {'Name': 'Member_11_1', 'Operator Experience (years)': 7.9, 'Operator Training Level': 3.6, 'Absenteeism Rate (%)': 2.5}, {'Name': 'Member_11_2', 'Operator Experience (years)': 3.4, 'Operator Training Level': 2.0, 'Absenteeism Rate (%)': 6.2}, {'Name': 'Member_11_3', 'Operator Experience (years)': 2.6, 'Operator Training Level': 1.0, 'Absenteeism Rate (%)': 6.0}]",30.75,4.29,Category B,Supplier X,0,0,50,0.0,360703.76,12.83,5.52,3.87,601.24,6.65,65.0,150.0,3.0,199.9
Factory 1,2020-02-27,Location A,Type 2,53,0.0,Irregular,8.89,Batch 173,89.23,20,877,1,867,No,300,6000,Shift 2,6.02,4,"[{'Name': 'Member_12_0', 'Operator Experience (years)': 9.8, 'Operator Training Level': 3.3, 'Absenteeism Rate (%)': 0.63}, {'Name': 'Member_12_1', 'Operator Experience (years)': 8.0, 'Operator Training Level': 3.0, 'Absenteeism Rate (%)': 1.5}, {'Name': 'Member_12_2', 'Operator Experience (years)': 3.7, 'Operator Training Level': 2.3, 'Absenteeism Rate (%)': 2.5}, {'Name': 'Member_12_3', 'Operator Experience (years)': 2.6, 'Operator Training Level': 1.5, 'Absenteeism Rate (%)': 8.2}]",33.27,3.21,Category B,Supplier X,0,0,50,0.0,357552.73,12.71,4.98,3.53,595.99,6.88,65.0,150.0,3.0,200.0
Factory 1,2020-02-27,Location A,Type 1,59,0.0,Irregular,6.34,Batch 174,91.38,10,665,2,826,No,100,2000,Shift 3,3.65,4,"[{'Name': 'Member_13_0', 'Operator Experience (years)': 5.3, 'Operator Training Level': 4.1, 'Absenteeism Rate (%)': 2.31}, {'Name': 'Member_13_1', 'Operator Experience (years)': 5.7, 'Operator Training Level': 3.2, 'Absenteeism Rate (%)': 4.7}, {'Name': 'Member_13_2', 'Operator Experience (years)': 2.0, 'Operator Training Level': 3.0, 'Absenteeism Rate (%)': 4.6}, {'Name': 'Member_13_3', 'Operator Experience (years)': 1.6, 'Operator Training Level': 2.0, 'Absenteeism Rate (%)': 8.2}]",36.35,4.95,Category A,Supplier Z,0,0,70,0.0,330355.13,20.99,5.05,3.9,660.81,7.3,64.8,150.0,3.0,200.0
Factory 1,2020-02-28,Location A,Type 2,53,0.0,Irregular,8.89,Batch 175,90.27,20,877,1,867,No,300,6000,Shift 1,3.9,4,"[{'Name': 'Member_14_0', 'Operator Experience (years)': 5.2, 'Operator Training Level': 4.1, 'Absenteeism Rate (%)': 0.29}, {'Name': 'Member_14_1', 'Operator Experience (years)': 4.0, 'Operator Training Level': 2.2, 'Absenteeism Rate (%)': 4.0}, {'Name': 'Member_14_2', 'Operator Experience (years)': 2.4, 'Operator Training Level': 2.9, 'Absenteeism Rate (%)': 3.9}, {'Name': 'Member_14_3', 'Operator Experience (years)': 4.0, 'Operator Training Level': 1.1, 'Absenteeism Rate (%)': 2.7}]",38.92,2.72,Category B,Supplier X,0,0,50,0.0,401555.64,12.61,4.74,2.76,669.34,7.19,65.0,150.1,3.0,200.0
Factory 1,2020-02-28,Location A,Type 2,53,0.0,Irregular,8.89,Batch 176,89.82,20,877,1,867,No,300,6000,Shift 2,5.58,4,"[{'Name': 'Member_15_0', 'Operator Experience (years)': 7.6, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 2.5}, {'Name': 'Member_15_1', 'Operator Experience (years)': 7.8, 'Operator Training Level': 3.7, 'Absenteeism Rate (%)': 4.3}, {'Name': 'Member_15_2', 'Operator Experience (years)': 5.8, 'Operator Training Level': 1.4, 'Absenteeism Rate (%)': 0.7}, {'Name': 'Member_15_3', 'Operator Experience (years)': 1.1, 'Operator Training Level': 1.2, 'Absenteeism Rate (%)': 1.2}]",41.35,2.17,Category B,Supplier X,0,0,50,0.0,377978.34,12.57,4.47,2.31,630.04,7.2,65.0,150.0,3.1,200.0
Factory 1,2020-02-28,Location A,Type 2,53,0.0,Irregular,8.89,Batch 177,89.79,20,877,1,867,No,300,6000,Shift 3,4.92,4,"[{'Name': 'Member_16_0', 'Operator Experience (years)': 5.8, 'Operator Training Level': 4.4, 'Absenteeism Rate (%)': 0.65}, {'Name': 'Member_16_1', 'Operator Experience (years)': 6.1, 'Operator Training Level': 2.6, 'Absenteeism Rate (%)': 0.1}, {'Name': 'Member_16_2', 'Operator Experience (years)': 3.1, 'Operator Training Level': 2.3, 'Absenteeism Rate (%)': 4.4}, {'Name': 'Member_16_3', 'Operator Experience (years)': 4.7, 'Operator Training Level': 1.3, 'Absenteeism Rate (%)': 6.5}]",44.0,2.91,Category B,Supplier X,0,0,50,0.0,380888.97,12.65,4.84,3.28,634.89,7.05,65.0,150.0,3.0,200.0
Factory 1,2020-02-29,Location A,Type 3,57,0.5,Irregular,7.05,Batch 178,86.47,30,932,1,774,No,500,10000,Shift 1,5.08,4,"[{'Name': 'Member_17_0', 'Operator Experience (years)': 6.9, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 1.5}, {'Name': 'Member_17_1', 'Operator Experience (years)': 7.5, 'Operator Training Level': 2.5, 'Absenteeism Rate (%)': 4.6}, {'Name': 'Member_17_2', 'Operator Experience (years)': 1.7, 'Operator Training Level': 2.4, 'Absenteeism Rate (%)': 6.6}, {'Name': 'Member_17_3', 'Operator Experience (years)': 4.2, 'Operator Training Level': 1.2, 'Absenteeism Rate (%)': 4.2}]",46.37,4.22,Category C,Supplier Z,10,1,150,29178.61,466824.95,26.61,5.42,3.95,583.57,5.61,65.0,150.0,3.0,200.0
Factory 1,2020-02-29,Location A,Type 2,53,0.0,Irregular,8.89,Batch 179,90.18,20,877,1,867,No,300,6000,Shift 2,4.3,4,"[{'Name': 'Member_18_0', 'Operator Experience (years)': 8.7, 'Operator Training Level': 4.0, 'Absenteeism Rate (%)': 1.02}, {'Name': 'Member_18_1', 'Operator Experience (years)': 3.4, 'Operator Training Level': 3.3, 'Absenteeism Rate (%)': 4.5}, {'Name': 'Member_18_2', 'Operator Experience (years)': 1.0, 'Operator Training Level': 2.1, 'Absenteeism Rate (%)': 2.4}, {'Name': 'Member_18_3', 'Operator Experience (years)': 4.1, 'Operator Training Level': 1.8, 'Absenteeism Rate (%)': 2.3}]",49.17,2.55,Category B,Supplier X,0,0,50,0.0,396426.15,12.59,4.66,3.28,660.79,7.2,65.0,150.0,3.0,200.0
Factory 1,2020-02-29,Location A,Type 3,57,0.5,Irregular,7.05,Batch 180,87.21,30,932,1,774,No,500,10000,Shift 3,5.15,4,"[{'Name': 'Member_19_0', 'Operator Experience (years)': 8.0, 'Operator Training Level': 4.9, 'Absenteeism Rate (%)': 0.39}, {'Name': 'Member_19_1', 'Operator Experience (years)': 4.4, 'Operator Training Level': 3.3, 'Absenteeism Rate (%)': 2.2}, {'Name': 'Member_19_2', 'Operator Experience (years)': 4.6, 'Operator Training Level': 1.9, 'Absenteeism Rate (%)': 3.0}, {'Name': 'Member_19_3', 'Operator Experience (years)': 3.6, 'Operator Training Level': 1.7, 'Absenteeism Rate (%)': 3.6}]",52.12,2.3,Category C,Supplier Z,10,1,150,30993.61,495859.61,26.41,4.46,3.11,619.87,6.14,65.0,150.0,3.0,200.0
Factory 1,2020-03-01,Location A,Type 3,57,0.5,Irregular,7.05,Batch 181,87.01,30,932,1,774,No,500,10000,Shift 1,5.22,4,"[{'Name': 'Member_0_0', 'Operator Experience (years)': 10.0, 'Operator Training Level': 3.6, 'Absenteeism Rate (%)': 0.45}, {'Name': 'Member_0_1', 'Operator Experience (years)': 3.6, 'Operator Training Level': 2.7, 'Absenteeism Rate (%)': 3.6}, {'Name': 'Member_0_2', 'Operator Experience (years)': 4.4, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 3.6}, {'Name': 'Member_0_3', 'Operator Experience (years)': 2.9, 'Operator Training Level': 1.3, 'Absenteeism Rate (%)': 3.3}]",2.3,2.74,Category C,Supplier Z,10,1,150,30441.11,487021.07,26.46,4.68,3.18,608.82,6.02,65.0,150.0,3.0,200.0
Factory 1,2020-03-01,Location A,Type 2,53,0.0,Irregular,8.89,Batch 182,89.77,20,877,1,867,No,300,6000,Shift 2,4.7,4,"[{'Name': 'Member_1_0', 'Operator Experience (years)': 8.2, 'Operator Training Level': 4.4, 'Absenteeism Rate (%)': 1.52}, {'Name': 'Member_1_1', 'Operator Experience (years)': 4.6, 'Operator Training Level': 2.2, 'Absenteeism Rate (%)': 1.3}, {'Name': 'Member_1_2', 'Operator Experience (years)': 3.4, 'Operator Training Level': 1.7, 'Absenteeism Rate (%)': 6.1}, {'Name': 'Member_1_3', 'Operator Experience (years)': 2.6, 'Operator Training Level': 1.7, 'Absenteeism Rate (%)': 3.8}]",4.8,3.18,Category B,Supplier X,0,0,50,0.0,381729.23,12.68,4.97,4.09,636.29,6.99,65.0,150.0,3.0,200.0
Factory 1,2020-03-01,Location A,Type 1,59,0.0,Irregular,6.34,Batch 183,91.49,10,665,2,826,No,100,2000,Shift 3,5.65,4,"[{'Name': 'Member_2_0', 'Operator Experience (years)': 8.9, 'Operator Training Level': 4.4, 'Absenteeism Rate (%)': 1.85}, {'Name': 'Member_2_1', 'Operator Experience (years)': 6.6, 'Operator Training Level': 2.9, 'Absenteeism Rate (%)': 4.8}, {'Name': 'Member_2_2', 'Operator Experience (years)': 4.3, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 4.0}, {'Name': 'Member_2_3', 'Operator Experience (years)': 2.8, 'Operator Training Level': 1.2, 'Absenteeism Rate (%)': 0.1}]",7.32,2.69,Category A,Supplier Z,0,0,70,0.0,323153.1,20.71,3.91,2.59,646.41,7.77,64.9,150.0,3.0,200.0
Factory 1,2020-03-02,Location A,Type 1,59,0.0,Irregular,6.34,Batch 184,92.43,10,665,2,826,No,100,2000,Shift 1,3.95,4,"[{'Name': 'Member_3_0', 'Operator Experience (years)': 6.2, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 1.99}, {'Name': 'Member_3_1', 'Operator Experience (years)': 3.5, 'Operator Training Level': 3.8, 'Absenteeism Rate (%)': 1.2}, {'Name': 'Member_3_2', 'Operator Experience (years)': 2.6, 'Operator Training Level': 2.6, 'Absenteeism Rate (%)': 1.7}, {'Name': 'Member_3_3', 'Operator Experience (years)': 3.5, 'Operator Training Level': 1.5, 'Absenteeism Rate (%)': 3.3}]",10.15,2.05,Category A,Supplier Z,0,0,70,0.0,355095.89,20.58,3.59,1.28,710.31,8.09,65.0,150.0,3.0,200.0
Factory 1,2020-03-02,Location A,Type 2,53,0.0,Irregular,8.89,Batch 185,90.63,20,877,1,867,No,300,6000,Shift 2,3.82,4,"[{'Name': 'Member_4_0', 'Operator Experience (years)': 6.0, 'Operator Training Level': 3.4, 'Absenteeism Rate (%)': 1.37}, {'Name': 'Member_4_1', 'Operator Experience (years)': 7.5, 'Operator Training Level': 3.1, 'Absenteeism Rate (%)': 3.1}, {'Name': 'Member_4_2', 'Operator Experience (years)': 1.8, 'Operator Training Level': 1.4, 'Absenteeism Rate (%)': 2.6}, {'Name': 'Member_4_3', 'Operator Experience (years)': 0.0, 'Operator Training Level': 1.6, 'Absenteeism Rate (%)': 0.5}]",12.52,1.89,Category B,Supplier X,0,0,50,0.0,412862.64,12.5,4.33,3.22,688.19,7.42,64.9,150.0,3.0,200.0
Factory 1,2020-03-02,Location A,Type 3,57,0.5,Irregular,7.05,Batch 186,87.3,30,932,1,774,No,500,10000,Shift 3,4.7,4,"[{'Name': 'Member_5_0', 'Operator Experience (years)': 6.6, 'Operator Training Level': 3.3, 'Absenteeism Rate (%)': 1.69}, {'Name': 'Member_5_1', 'Operator Experience (years)': 5.6, 'Operator Training Level': 3.5, 'Absenteeism Rate (%)': 1.1}, {'Name': 'Member_5_2', 'Operator Experience (years)': 1.8, 'Operator Training Level': 1.4, 'Absenteeism Rate (%)': 2.2}, {'Name': 'Member_5_3', 'Operator Experience (years)': 4.8, 'Operator Training Level': 2.0, 'Absenteeism Rate (%)': 5.1}]",15.08,2.52,Category C,Supplier Z,10,1,150,31443.61,503059.22,26.43,4.57,2.97,628.87,6.12,65.0,150.0,3.0,200.0
